ID_Inscricao,municipio,Q006_Renda,Score_Renda,Q002_Escolaridade_Mae,Score_Escolaridade,Q025_Tem_Internet,Score_Internet,NU_NOTA_GERAL,ISE,TP_ESCOLA,latitude,longitude
7635760626,Rio de Janeiro,B,1,A,0,Não,0,567,1,Pública,-22.9068,-43.1729
2793039558,Manaus,A,0,A,0,Sim,1,437,1,Privada,-3.119,-60.0217
9697183782,Manaus,Q,5,G,4,Sim,1,725,10,Pública,-3.119,-60.0217
7312779691,São Paulo,B,1,B,1,Não,0,445,2,Pública,-23.5505,-46.6333
1572945366,São Paulo,B,1,B,1,Sim,1,450,3,Pública,-23.5505,-46.6333
8859607667,Manaus,D,3,F,3,Sim,1,750,7,Pública,-3.119,-60.0217
4560086011,Belo Horizonte,C,2,D,2,Sim,1,563,5,Pública,-19.9167,-43.9345
5599914612,São Paulo,D,3,D,2,Sim,1,514,6,Pública,-23.5505,-46.6333
8563912364,Fortaleza,C,2,F,3,Sim,1,631,6,Pública,-3.7319,-38.5267
8726102036,Belo Horizonte,C,2,D,2,Sim,1,628,5,Pública,-19.9167,-43.9345
6457759821,Belo Horizonte,E,4,F,3,Sim,1,846,8,Pública,-19.9167,-43.9345
6820828373,Manaus,A,0,B,1,Sim,1,423,2,Pública,-3.119,-60.0217
4178430195,Fortaleza,B,1,B,1,Não,0,382,2,Pública,-3.7319,-38.5267
4670329456,Belo Horizonte,A,0,B,1,Sim,1,587,2,Pública,-19.9167,-43.9345
5769901287,Rio de Janeiro,D,3,F,3,Sim,1,550,7,Pública,-22.9068,-43.1729
1859280080,Fortaleza,E,4,G,4,Sim,1,814,9,Pública,-3.7319,-38.5267
1521886499,Belo Horizonte,C,2,F,3,Sim,1,584,6,Privada,-19.9167,-43.9345
3187047119,Rio de Janeiro,B,1,A,0,Não,0,475,1,Pública,-22.9068,-43.1729
6745189502,São Paulo,Q,5,G,4,Sim,1,815,10,Pública,-23.5505,-46.6333
2778411192,Manaus,D,3,D,2,Sim,1,544,6,Pública,-3.119,-60.0217
6480700985,Belo Horizonte,B,1,A,0,Sim,1,431,2,Pública,-19.9167,-43.9345
5071359900,São Paulo,A,0,B,1,Sim,1,479,2,Pública,-23.5505,-46.6333
5129471284,Fortaleza,B,1,B,1,Sim,1,505,3,Pública,-3.7319,-38.5267
5856468720,Manaus,A,0,A,0,Sim,1,376,1,Pública,-3.119,-60.0217
8315640602,Manaus,B,1,A,0,Sim,1,529,2,Pública,-3.119,-60.0217
9733357314,Manaus,E,4,F,3,Sim,1,748,8,Pública,-3.119,-60.0217
5455976861,São Paulo,B,1,B,1,Sim,1,479,3,Pública,-23.5505,-46.6333
2177053886,Rio de Janeiro,C,2,F,3,Sim,1,719,6,Pública,-22.9068,-43.1729
6504319623,Rio de Janeiro,D,3,D,2,Sim,1,762,6,Privada,-22.9068,-43.1729
6931819388,Rio de Janeiro,B,1,A,0,Sim,1,494,2,Pública,-22.9068,-43.1729
7462390055,Belo Horizonte,C,2,D,2,Sim,1,674,5,Pública,-19.9167,-43.9345
7025722275,Fortaleza,Q,5,F,3,Sim,1,635,9,Privada,-3.7319,-38.5267
8568198236,São Paulo,B,1,A,0,Não,0,538,1,Pública,-23.5505,-46.6333
5289598729,Belo Horizonte,C,2,D,2,Sim,1,716,5,Pública,-19.9167,-43.9345
1926746541,Belo Horizonte,E,4,G,4,Sim,1,714,9,Pública,-19.9167,-43.9345
3955426610,Manaus,B,1,A,0,Sim,1,485,2,Privada,-3.119,-60.0217
6035041013,São Paulo,Q,5,G,4,Sim,1,770,10,Pública,-23.5505,-46.6333
1344956540,Fortaleza,D,3,F,3,Sim,1,570,7,Pública,-3.7319,-38.5267
5547494265,São Paulo,C,2,D,2,Sim,1,559,5,Pública,-23.5505,-46.6333
1743967268,Belo Horizonte,C,2,F,3,Sim,1,727,6,Privada,-19.9167,-43.9345
2994009118,Rio de Janeiro,E,4,F,3,Sim,1,760,8,Pública,-22.9068,-43.1729
7664308564,Fortaleza,E,4,F,3,Sim,1,728,8,Pública,-3.7319,-38.5267
5594694967,Rio de Janeiro,A,0,B,1,Sim,1,371,2,Pública,-22.9068,-43.1729
3305973403,São Paulo,D,3,D,2,Sim,1,545,6,Pública,-23.5505,-46.6333
2085521500,São Paulo,A,0,A,0,Não,0,594,0,Pública,-23.5505,-46.6333
9847317587,Manaus,B,1,B,1,Sim,1,600,3,Privada,-3.119,-60.0217
5853186058,Manaus,A,0,A,0,Não,0,606,0,Pública,-3.119,-60.0217
3041086420,Rio de Janeiro,C,2,D,2,Sim,1,658,5,Pública,-22.9068,-43.1729
2333599141,São Paulo,D,3,D,2,Sim,1,580,6,Pública,-23.5505,-46.6333
1024026709,Fortaleza,Q,5,F,3,Sim,1,757,9,Privada,-3.7319,-38.5267
3504396640,Belo Horizonte,Q,5,F,3,Sim,1,778,9,Pública,-19.9167,-43.9345
9953405614,São Paulo,D,3,F,3,Sim,1,611,7,Pública,-23.5505,-46.6333
3723226191,Manaus,A,0,A,0,Sim,1,531,1,Privada,-3.119,-60.0217
3208991594,Fortaleza,B,1,A,0,Não,0,399,1,Privada,-3.7319,-38.5267
8207214443,Rio de Janeiro,B,1,B,1,Não,0,403,2,Privada,-22.9068,-43.1729
1406670564,Manaus,D,3,F,3,Sim,1,477,7,Privada,-3.119,-60.0217
4745339179,Belo Horizonte,C,2,D,2,Sim,1,759,5,Pública,-19.9167,-43.9345
2247960795,Fortaleza,D,3,D,2,Sim,1,501,6,Pública,-3.7319,-38.5267
4072864247,Manaus,E,4,F,3,Sim,1,613,8,Pública,-3.119,-60.0217
6127880958,Belo Horizonte,D,3,D,2,Sim,1,749,6,Privada,-19.9167,-43.9345
4960523887,Rio de Janeiro,A,0,A,0,Sim,1,302,1,Pública,-22.9068,-43.1729
4461541644,Belo Horizonte,D,3,F,3,Sim,1,532,7,Pública,-19.9167,-43.9345
9244321261,Rio de Janeiro,D,3,F,3,Sim,1,508,7,Pública,-22.9068,-43.1729
4623458861,Rio de Janeiro,D,3,D,2,Sim,1,612,6,Pública,-22.9068,-43.1729
9266562168,São Paulo,Q,5,F,3,Sim,1,717,9,Pública,-23.5505,-46.6333
2749475863,Manaus,C,2,F,3,Sim,1,437,6,Privada,-3.119,-60.0217
7354320927,São Paulo,E,4,G,4,Sim,1,768,9,Privada,-23.5505,-46.6333
9939025667,Manaus,D,3,F,3,Sim,1,665,7,Pública,-3.119,-60.0217
3009455161,Manaus,D,3,F,3,Sim,1,680,7,Pública,-3.119,-60.0217
4807252320,Belo Horizonte,Q,5,F,3,Sim,1,882,9,Pública,-19.9167,-43.9345
8379775994,São Paulo,A,0,B,1,Não,0,376,1,Pública,-23.5505,-46.6333
8063137385,São Paulo,A,0,B,1,Não,0,591,1,Privada,-23.5505,-46.6333
8266573770,Fortaleza,A,0,A,0,Não,0,383,0,Pública,-3.7319,-38.5267
6272136622,Fortaleza,E,4,F,3,Sim,1,712,8,Pública,-3.7319,-38.5267
4949666607,Belo Horizonte,E,4,G,4,Sim,1,727,9,Privada,-19.9167,-43.9345
8829846972,Rio de Janeiro,A,0,A,0,Não,0,369,0,Pública,-22.9068,-43.1729
5385268151,Belo Horizonte,A,0,B,1,Sim,1,552,2,Pública,-19.9167,-43.9345
6924043226,Rio de Janeiro,C,2,F,3,Sim,1,652,6,Pública,-22.9068,-43.1729
5685114325,Rio de Janeiro,D,3,F,3,Sim,1,564,7,Pública,-22.9068,-43.1729
2405799437,Belo Horizonte,A,0,A,0,Sim,1,598,1,Pública,-19.9167,-43.9345
8277203106,Rio de Janeiro,C,2,F,3,Sim,1,640,6,Pública,-22.9068,-43.1729
1377755273,Manaus,Q,5,G,4,Sim,1,731,10,Pública,-3.119,-60.0217
1842739779,Rio de Janeiro,A,0,A,0,Não,0,509,0,Privada,-22.9068,-43.1729
2906161204,Fortaleza,D,3,F,3,Sim,1,580,7,Pública,-3.7319,-38.5267
4696268139,Rio de Janeiro,E,4,G,4,Sim,1,748,9,Pública,-22.9068,-43.1729
4468196948,Rio de Janeiro,C,2,F,3,Sim,1,554,6,Pública,-22.9068,-43.1729
3530902939,Belo Horizonte,D,3,D,2,Sim,1,575,6,Pública,-19.9167,-43.9345
3941209482,Fortaleza,A,0,B,1,Sim,1,490,2,Pública,-3.7319,-38.5267
4322927502,São Paulo,D,3,D,2,Sim,1,596,6,Pública,-23.5505,-46.6333
7553474291,Rio de Janeiro,C,2,D,2,Sim,1,640,5,Pública,-22.9068,-43.1729
8935430417,Fortaleza,Q,5,F,3,Sim,1,726,9,Privada,-3.7319,-38.5267
1749668857,São Paulo,A,0,B,1,Não,0,440,1,Pública,-23.5505,-46.6333
5554584834,Rio de Janeiro,C,2,D,2,Sim,1,658,5,Pública,-22.9068,-43.1729
7452752542,Belo Horizonte,A,0,A,0,Sim,1,454,1,Privada,-19.9167,-43.9345
6140174470,Belo Horizonte,Q,5,F,3,Sim,1,718,9,Pública,-19.9167,-43.9345
8415009154,Rio de Janeiro,C,2,F,3,Sim,1,728,6,Pública,-22.9068,-43.1729
1464656190,São Paulo,E,4,G,4,Sim,1,786,9,Pública,-23.5505,-46.6333
7484859702,Rio de Janeiro,D,3,F,3,Sim,1,481,7,Pública,-22.9068,-43.1729
1894757282,Belo Horizonte,B,1,B,1,Sim,1,330,3,Pública,-19.9167,-43.9345
7286889809,Rio de Janeiro,A,0,A,0,Não,0,449,0,Pública,-22.9068,-43.1729
7648054513,Fortaleza,C,2,F,3,Sim,1,553,6,Pública,-3.7319,-38.5267
3686886790,São Paulo,D,3,F,3,Sim,1,449,7,Pública,-23.5505,-46.6333
3431750292,Rio de Janeiro,Q,5,F,3,Sim,1,786,9,Pública,-22.9068,-43.1729
3723825637,Manaus,D,3,D,2,Sim,1,564,6,Pública,-3.119,-60.0217
2459841418,Fortaleza,C,2,D,2,Sim,1,578,5,Pública,-3.7319,-38.5267
6420143803,Rio de Janeiro,Q,5,F,3,Sim,1,874,9,Pública,-22.9068,-43.1729
5158507817,Rio de Janeiro,C,2,D,2,Sim,1,557,5,Pública,-22.9068,-43.1729
8817095430,São Paulo,Q,5,F,3,Sim,1,710,9,Privada,-23.5505,-46.6333
8891261229,Rio de Janeiro,C,2,F,3,Sim,1,639,6,Pública,-22.9068,-43.1729
3555369661,Fortaleza,E,4,G,4,Sim,1,694,9,Pública,-3.7319,-38.5267
3485476434,Rio de Janeiro,Q,5,F,3,Sim,1,655,9,Pública,-22.9068,-43.1729
2177567753,Manaus,B,1,B,1,Sim,1,495,3,Pública,-3.119,-60.0217
8955295298,Fortaleza,B,1,B,1,Sim,1,434,3,Privada,-3.7319,-38.5267
8621635641,São Paulo,D,3,F,3,Sim,1,601,7,Privada,-23.5505,-46.6333
2080890527,Manaus,B,1,A,0,Sim,1,355,2,Pública,-3.119,-60.0217
7855360794,São Paulo,C,2,D,2,Sim,1,556,5,Pública,-23.5505,-46.6333
7025991537,Rio de Janeiro,B,1,B,1,Não,0,373,2,Pública,-22.9068,-43.1729
6771673660,São Paulo,Q,5,G,4,Sim,1,605,10,Privada,-23.5505,-46.6333
6862850597,Manaus,D,3,F,3,Sim,1,722,7,Pública,-3.119,-60.0217
7522130133,São Paulo,C,2,F,3,Sim,1,434,6,Pública,-23.5505,-46.6333
2863089814,São Paulo,E,4,F,3,Sim,1,831,8,Pública,-23.5505,-46.6333
1229050901,Manaus,D,3,F,3,Sim,1,474,7,Pública,-3.119,-60.0217
1754302700,Manaus,B,1,A,0,Sim,1,523,2,Pública,-3.119,-60.0217
1054084854,Manaus,C,2,F,3,Sim,1,627,6,Pública,-3.119,-60.0217
3111889417,São Paulo,D,3,F,3,Sim,1,635,7,Pública,-23.5505,-46.6333
6705228728,Manaus,B,1,A,0,Sim,1,382,2,Pública,-3.119,-60.0217
2165089725,Rio de Janeiro,B,1,A,0,Não,0,420,1,Pública,-22.9068,-43.1729
5585104728,São Paulo,C,2,D,2,Sim,1,650,5,Pública,-23.5505,-46.6333
8189873999,Manaus,B,1,B,1,Não,0,457,2,Pública,-3.119,-60.0217
1448856574,São Paulo,A,0,A,0,Sim,1,512,1,Pública,-23.5505,-46.6333
7749922997,São Paulo,C,2,F,3,Sim,1,705,6,Pública,-23.5505,-46.6333
2039762894,Belo Horizonte,D,3,D,2,Sim,1,582,6,Pública,-19.9167,-43.9345
6855097745,Belo Horizonte,C,2,D,2,Sim,1,628,5,Pública,-19.9167,-43.9345
5628567769,Rio de Janeiro,D,3,F,3,Sim,1,617,7,Pública,-22.9068,-43.1729
9528708571,São Paulo,C,2,F,3,Sim,1,618,6,Pública,-23.5505,-46.6333
2455921309,Belo Horizonte,D,3,F,3,Sim,1,459,7,Pública,-19.9167,-43.9345
5055409815,Manaus,Q,5,F,3,Sim,1,608,9,Privada,-3.119,-60.0217
9112277402,Fortaleza,C,2,D,2,Sim,1,656,5,Pública,-3.7319,-38.5267
8214149737,Belo Horizonte,D,3,F,3,Sim,1,610,7,Privada,-19.9167,-43.9345
5330636292,Manaus,C,2,D,2,Sim,1,598,5,Pública,-3.119,-60.0217
5687589045,Fortaleza,B,1,B,1,Não,0,437,2,Pública,-3.7319,-38.5267
8701862822,Belo Horizonte,A,0,B,1,Sim,1,538,2,Pública,-19.9167,-43.9345
1222408203,São Paulo,C,2,F,3,Sim,1,576,6,Pública,-23.5505,-46.6333
2405277225,São Paulo,E,4,F,3,Sim,1,729,8,Pública,-23.5505,-46.6333
3049891839,Rio de Janeiro,Q,5,G,4,Sim,1,779,10,Pública,-22.9068,-43.1729
9924183816,Rio de Janeiro,C,2,F,3,Sim,1,523,6,Pública,-22.9068,-43.1729
4648480004,São Paulo,A,0,A,0,Sim,1,486,1,Pública,-23.5505,-46.6333
4225212894,Manaus,Q,5,F,3,Sim,1,806,9,Pública,-3.119,-60.0217
7663600065,Rio de Janeiro,D,3,D,2,Sim,1,728,6,Pública,-22.9068,-43.1729
3932362457,São Paulo,A,0,B,1,Sim,1,412,2,Pública,-23.5505,-46.6333
3300066174,Manaus,D,3,D,2,Sim,1,640,6,Pública,-3.119,-60.0217
9584344611,Rio de Janeiro,C,2,D,2,Sim,1,569,5,Pública,-22.9068,-43.1729
6061846000,Rio de Janeiro,A,0,A,0,Sim,1,420,1,Pública,-22.9068,-43.1729
6869790844,Fortaleza,B,1,B,1,Sim,1,606,3,Pública,-3.7319,-38.5267
2899768841,Manaus,A,0,B,1,Sim,1,493,2,Pública,-3.119,-60.0217
8069157642,Manaus,C,2,F,3,Sim,1,522,6,Privada,-3.119,-60.0217
6600211645,Manaus,Q,5,F,3,Sim,1,772,9,Privada,-3.119,-60.0217
3646965662,Manaus,Q,5,G,4,Sim,1,739,10,Pública,-3.119,-60.0217
5361174933,Rio de Janeiro,D,3,D,2,Sim,1,610,6,Pública,-22.9068,-43.1729
5663657056,Belo Horizonte,Q,5,F,3,Sim,1,531,9,Pública,-19.9167,-43.9345
6229835125,Fortaleza,E,4,F,3,Sim,1,646,8,Pública,-3.7319,-38.5267
1911225693,São Paulo,B,1,B,1,Sim,1,366,3,Pública,-23.5505,-46.6333
1913209640,Rio de Janeiro,D,3,F,3,Sim,1,691,7,Pública,-22.9068,-43.1729
6961356518,Fortaleza,B,1,B,1,Não,0,427,2,Privada,-3.7319,-38.5267
6984759862,Belo Horizonte,C,2,F,3,Sim,1,650,6,Pública,-19.9167,-43.9345
5698538721,Rio de Janeiro,A,0,A,0,Sim,1,584,1,Pública,-22.9068,-43.1729
3812796862,Belo Horizonte,D,3,D,2,Sim,1,629,6,Pública,-19.9167,-43.9345
2075947173,Rio de Janeiro,A,0,B,1,Sim,1,490,2,Pública,-22.9068,-43.1729
2547956926,Fortaleza,E,4,F,3,Sim,1,705,8,Pública,-3.7319,-38.5267
9041953364,Fortaleza,C,2,F,3,Sim,1,761,6,Pública,-3.7319,-38.5267
2170692707,Manaus,E,4,F,3,Sim,1,621,8,Pública,-3.119,-60.0217
6687643028,Manaus,C,2,D,2,Sim,1,514,5,Pública,-3.119,-60.0217
5936772428,Belo Horizonte,E,4,G,4,Sim,1,765,9,Privada,-19.9167,-43.9345
9802471123,Belo Horizonte,C,2,F,3,Sim,1,660,6,Pública,-19.9167,-43.9345
3256398740,Rio de Janeiro,A,0,A,0,Sim,1,451,1,Pública,-22.9068,-43.1729
8228277130,Fortaleza,B,1,A,0,Não,0,571,1,Pública,-3.7319,-38.5267
2765922902,Fortaleza,D,3,F,3,Sim,1,641,7,Privada,-3.7319,-38.5267
8641194291,Manaus,C,2,F,3,Sim,1,586,6,Pública,-3.119,-60.0217
3352055738,São Paulo,D,3,F,3,Sim,1,653,7,Pública,-23.5505,-46.6333
2481287720,São Paulo,D,3,D,2,Sim,1,547,6,Privada,-23.5505,-46.6333
6224787202,Fortaleza,A,0,A,0,Não,0,439,0,Privada,-3.7319,-38.5267
6973766302,Fortaleza,B,1,B,1,Sim,1,358,3,Pública,-3.7319,-38.5267
7178005039,Rio de Janeiro,C,2,F,3,Sim,1,457,6,Privada,-22.9068,-43.1729
2937734631,Belo Horizonte,C,2,F,3,Sim,1,802,6,Pública,-19.9167,-43.9345
4032772091,Belo Horizonte,Q,5,F,3,Sim,1,788,9,Pública,-19.9167,-43.9345
1581446643,Rio de Janeiro,Q,5,G,4,Sim,1,811,10,Pública,-22.9068,-43.1729
5709760547,Belo Horizonte,D,3,D,2,Sim,1,626,6,Pública,-19.9167,-43.9345
4170510053,São Paulo,C,2,D,2,Sim,1,531,5,Pública,-23.5505,-46.6333
8395545310,Manaus,A,0,B,1,Não,0,365,1,Pública,-3.119,-60.0217
3438848840,São Paulo,E,4,F,3,Sim,1,863,8,Pública,-23.5505,-46.6333
6171454417,Manaus,A,0,A,0,Sim,1,387,1,Pública,-3.119,-60.0217
1204797558,Manaus,D,3,F,3,Sim,1,580,7,Pública,-3.119,-60.0217
6357304558,Rio de Janeiro,A,0,A,0,Não,0,317,0,Pública,-22.9068,-43.1729
3813309663,Belo Horizonte,C,2,F,3,Sim,1,670,6,Pública,-19.9167,-43.9345
9898345652,Manaus,E,4,G,4,Sim,1,734,9,Pública,-3.119,-60.0217
8128843905,Rio de Janeiro,B,1,A,0,Não,0,394,1,Pública,-22.9068,-43.1729
7533808366,Manaus,B,1,A,0,Não,0,541,1,Pública,-3.119,-60.0217
8523135130,São Paulo,Q,5,F,3,Sim,1,672,9,Privada,-23.5505,-46.6333
4101634593,Fortaleza,B,1,B,1,Sim,1,603,3,Pública,-3.7319,-38.5267
6515321563,Belo Horizonte,D,3,D,2,Sim,1,607,6,Pública,-19.9167,-43.9345
5900064273,Fortaleza,C,2,F,3,Sim,1,519,6,Pública,-3.7319,-38.5267
7041834047,Fortaleza,Q,5,F,3,Sim,1,705,9,Pública,-3.7319,-38.5267
5779000912,Rio de Janeiro,C,2,F,3,Sim,1,584,6,Pública,-22.9068,-43.1729
8891099851,Fortaleza,A,0,B,1,Sim,1,393,2,Privada,-3.7319,-38.5267
4485164226,Belo Horizonte,A,0,A,0,Sim,1,469,1,Pública,-19.9167,-43.9345
6231599959,Rio de Janeiro,Q,5,G,4,Sim,1,676,10,Pública,-22.9068,-43.1729
4965010850,Rio de Janeiro,Q,5,G,4,Sim,1,642,10,Pública,-22.9068,-43.1729
7714534381,Manaus,D,3,D,2,Sim,1,500,6,Pública,-3.119,-60.0217
9711417438,São Paulo,D,3,F,3,Sim,1,605,7,Pública,-23.5505,-46.6333
4407252707,São Paulo,B,1,A,0,Não,0,427,1,Pública,-23.5505,-46.6333
1647410460,Rio de Janeiro,D,3,F,3,Sim,1,695,7,Pública,-22.9068,-43.1729
2861248223,Belo Horizonte,C,2,D,2,Sim,1,631,5,Pública,-19.9167,-43.9345
3625537210,Belo Horizonte,A,0,A,0,Não,0,585,0,Pública,-19.9167,-43.9345
6147111857,Fortaleza,B,1,B,1,Sim,1,450,3,Privada,-3.7319,-38.5267
3330884116,Rio de Janeiro,A,0,B,1,Não,0,587,1,Pública,-22.9068,-43.1729
7142311226,São Paulo,C,2,D,2,Sim,1,441,5,Pública,-23.5505,-46.6333
1835226572,Manaus,A,0,B,1,Sim,1,406,2,Pública,-3.119,-60.0217
7694666072,Fortaleza,C,2,D,2,Sim,1,530,5,Pública,-3.7319,-38.5267
2390121061,Manaus,D,3,D,2,Sim,1,403,6,Privada,-3.119,-60.0217
5726979414,Fortaleza,D,3,D,2,Sim,1,587,6,Pública,-3.7319,-38.5267
9424283342,Manaus,E,4,F,3,Sim,1,719,8,Pública,-3.119,-60.0217
7932056287,Belo Horizonte,C,2,F,3,Sim,1,518,6,Privada,-19.9167,-43.9345
8578743481,Belo Horizonte,E,4,G,4,Sim,1,743,9,Pública,-19.9167,-43.9345
6808837782,Rio de Janeiro,D,3,D,2,Sim,1,518,6,Privada,-22.9068,-43.1729
9416931994,Belo Horizonte,C,2,F,3,Sim,1,761,6,Pública,-19.9167,-43.9345
3455173902,Fortaleza,D,3,F,3,Sim,1,627,7,Pública,-3.7319,-38.5267
7603966219,Manaus,E,4,F,3,Sim,1,846,8,Pública,-3.119,-60.0217
3265657602,São Paulo,E,4,G,4,Sim,1,625,9,Pública,-23.5505,-46.6333
5122496119,Fortaleza,A,0,A,0,Sim,1,360,1,Privada,-3.7319,-38.5267
4134945244,Manaus,C,2,D,2,Sim,1,636,5,Pública,-3.119,-60.0217
1735687328,Fortaleza,C,2,D,2,Sim,1,511,5,Pública,-3.7319,-38.5267
3676870592,Rio de Janeiro,E,4,F,3,Sim,1,748,8,Pública,-22.9068,-43.1729
4413336526,Rio de Janeiro,B,1,B,1,Sim,1,521,3,Pública,-22.9068,-43.1729
2335074078,Belo Horizonte,E,4,G,4,Sim,1,682,9,Pública,-19.9167,-43.9345
7386682479,São Paulo,D,3,F,3,Sim,1,643,7,Privada,-23.5505,-46.6333
4753792891,Belo Horizonte,D,3,F,3,Sim,1,479,7,Pública,-19.9167,-43.9345
4863008792,Manaus,E,4,G,4,Sim,1,647,9,Pública,-3.119,-60.0217
6694457011,Rio de Janeiro,Q,5,G,4,Sim,1,769,10,Pública,-22.9068,-43.1729
7441687522,Rio de Janeiro,C,2,F,3,Sim,1,614,6,Pública,-22.9068,-43.1729
8351299204,Fortaleza,A,0,A,0,Não,0,513,0,Pública,-3.7319,-38.5267
4785905325,Belo Horizonte,A,0,B,1,Sim,1,451,2,Pública,-19.9167,-43.9345
5573812139,Belo Horizonte,B,1,B,1,Sim,1,417,3,Privada,-19.9167,-43.9345
4245628517,Belo Horizonte,D,3,D,2,Sim,1,544,6,Pública,-19.9167,-43.9345
1812963719,Belo Horizonte,A,0,A,0,Sim,1,451,1,Pública,-19.9167,-43.9345
4836001577,Manaus,A,0,A,0,Não,0,393,0,Pública,-3.119,-60.0217
1118668903,Belo Horizonte,C,2,F,3,Sim,1,537,6,Privada,-19.9167,-43.9345
3161530112,Fortaleza,E,4,F,3,Sim,1,759,8,Pública,-3.7319,-38.5267
4092712159,São Paulo,Q,5,G,4,Sim,1,704,10,Pública,-23.5505,-46.6333
9990483765,São Paulo,A,0,B,1,Sim,1,472,2,Pública,-23.5505,-46.6333
6821980054,Fortaleza,E,4,F,3,Sim,1,695,8,Pública,-3.7319,-38.5267
5768602210,Rio de Janeiro,D,3,F,3,Sim,1,607,7,Pública,-22.9068,-43.1729
3071254841,São Paulo,B,1,A,0,Sim,1,481,2,Pública,-23.5505,-46.6333
3743364216,Manaus,Q,5,F,3,Sim,1,627,9,Pública,-3.119,-60.0217
3500192253,Fortaleza,Q,5,F,3,Sim,1,777,9,Pública,-3.7319,-38.5267
5778385238,Belo Horizonte,D,3,D,2,Sim,1,670,6,Privada,-19.9167,-43.9345
1181943134,São Paulo,C,2,D,2,Sim,1,679,5,Privada,-23.5505,-46.6333
3350403843,Manaus,D,3,D,2,Sim,1,543,6,Pública,-3.119,-60.0217
4916116555,Fortaleza,D,3,F,3,Sim,1,524,7,Pública,-3.7319,-38.5267
2749490174,Rio de Janeiro,B,1,B,1,Não,0,498,2,Pública,-22.9068,-43.1729
2184249768,Fortaleza,B,1,B,1,Não,0,365,2,Pública,-3.7319,-38.5267
8615615246,Manaus,B,1,A,0,Não,0,436,1,Pública,-3.119,-60.0217
1777659223,Fortaleza,B,1,A,0,Não,0,533,1,Pública,-3.7319,-38.5267
8309443470,Belo Horizonte,B,1,A,0,Sim,1,372,2,Pública,-19.9167,-43.9345
7856684421,Manaus,A,0,B,1,Sim,1,359,2,Privada,-3.119,-60.0217
1921443244,Belo Horizonte,B,1,A,0,Sim,1,427,2,Pública,-19.9167,-43.9345
8834891859,Manaus,D,3,F,3,Sim,1,659,7,Pública,-3.119,-60.0217
1137716080,Manaus,C,2,F,3,Sim,1,556,6,Pública,-3.119,-60.0217
3498774447,São Paulo,B,1,A,0,Não,0,498,1,Pública,-23.5505,-46.6333
9776321961,Belo Horizonte,C,2,D,2,Sim,1,742,5,Pública,-19.9167,-43.9345
9017788622,Fortaleza,A,0,A,0,Não,0,600,0,Pública,-3.7319,-38.5267
5411678881,Manaus,D,3,F,3,Sim,1,654,7,Pública,-3.119,-60.0217
9608324588,Rio de Janeiro,A,0,B,1,Sim,1,412,2,Pública,-22.9068,-43.1729
7487612897,Manaus,A,0,B,1,Não,0,515,1,Pública,-3.119,-60.0217
4970998871,Rio de Janeiro,C,2,F,3,Sim,1,596,6,Pública,-22.9068,-43.1729
7842337975,Belo Horizonte,C,2,F,3,Sim,1,598,6,Privada,-19.9167,-43.9345
9194637497,Fortaleza,A,0,B,1,Não,0,480,1,Privada,-3.7319,-38.5267
2663584370,Manaus,C,2,D,2,Sim,1,504,5,Privada,-3.119,-60.0217
3691986594,Manaus,Q,5,F,3,Sim,1,594,9,Pública,-3.119,-60.0217
3165422972,Belo Horizonte,B,1,B,1,Sim,1,406,3,Pública,-19.9167,-43.9345
9531896973,Manaus,Q,5,F,3,Sim,1,679,9,Privada,-3.119,-60.0217
2482640002,Belo Horizonte,E,4,F,3,Sim,1,713,8,Pública,-19.9167,-43.9345
6610995390,Fortaleza,A,0,A,0,Sim,1,461,1,Pública,-3.7319,-38.5267
1367170899,Fortaleza,D,3,D,2,Sim,1,715,6,Pública,-3.7319,-38.5267
5433331205,Rio de Janeiro,A,0,A,0,Sim,1,342,1,Pública,-22.9068,-43.1729
3990287631,São Paulo,D,3,D,2,Sim,1,604,6,Privada,-23.5505,-46.6333
2884469403,Belo Horizonte,B,1,B,1,Sim,1,340,3,Pública,-19.9167,-43.9345
2856919393,Fortaleza,B,1,A,0,Sim,1,399,2,Pública,-3.7319,-38.5267
7154709281,Rio de Janeiro,E,4,F,3,Sim,1,814,8,Pública,-22.9068,-43.1729
7372359002,Fortaleza,C,2,F,3,Sim,1,685,6,Pública,-3.7319,-38.5267
6203225381,Belo Horizonte,A,0,B,1,Sim,1,356,2,Privada,-19.9167,-43.9345
3332675337,Rio de Janeiro,C,2,F,3,Sim,1,580,6,Pública,-22.9068,-43.1729
6698649815,Belo Horizonte,Q,5,G,4,Sim,1,819,10,Pública,-19.9167,-43.9345
4871790973,Fortaleza,D,3,F,3,Sim,1,589,7,Privada,-3.7319,-38.5267
5109804557,Manaus,A,0,A,0,Não,0,586,0,Pública,-3.119,-60.0217
5563081421,Rio de Janeiro,D,3,D,2,Sim,1,643,6,Pública,-22.9068,-43.1729
5693733908,Rio de Janeiro,D,3,D,2,Sim,1,762,6,Pública,-22.9068,-43.1729
8318800323,São Paulo,E,4,G,4,Sim,1,802,9,Pública,-23.5505,-46.6333
2313227004,Belo Horizonte,A,0,A,0,Não,0,551,0,Pública,-19.9167,-43.9345
5836631688,Manaus,D,3,F,3,Sim,1,675,7,Pública,-3.119,-60.0217
2204568617,São Paulo,Q,5,G,4,Sim,1,796,10,Pública,-23.5505,-46.6333
